job_id;job_title;salary_usd;salary_currency;salary_local;experience_level;employment_type;company_location;company_size;employee_residence;remote_ratio;required_skills;education_required;years_experience;industry;posting_date;application_deadline;job_description_length;benefits_score;company_name;Exchange_rate.Rate_to_usd;Salary_USD_cONVERT;High salary flag
AI01969;AI Research Scientist;66656;USD;66656;EN;PT;Finland;Kiçik;France;0;Kubernetes, PyTorch, Java, AWS, Deep Learning;Bakalavr;0;Media;16.02.2025;20.04.2025;559;92;Neural Networks Co;1;66656;0
AI02115;Data Engineer;26530;USD;26530;EN;PT;China;Kiçik;China;0;Scala, MLOps, SQL;Magistr;0;Automotive;26.03.2025;25.04.2025;2428;75;DataVision Ltd;1;26530;0
AI02158;Research Scientist;56489;USD;56489;EN;CT;United States;Kiçik;India;0;Hadoop, Scala, Tableau, GCP;Magistr;0;Consulting;10.08.2024;5.09.2024;501;81;Predictive Systems;1;56489;0
AI02444;Deep Learning Engineer;66041;USD;66041;EN;CT;Sweden;Kiçik;Sweden;0;GCP, Kubernetes, Docker;Əsas ali təhsil;0;Telecommunications;16.08.2024;25.10.2024;746;79;AI Innovations;1;66041;0
AI02599;Machine Learning Engineer;69551;USD;69551;EN;FL;Denmark;Kiçik;Denmark;0;Docker, Python, Hadoop, SQL;Əsas ali təhsil;0;Transportation;24.10.2024;21.11.2024;1355;64;Quantum Computing Inc;1;69551;0
AI02758;Machine Learning Researcher;74325;USD;74325;EN;FL;Norway;Kiçik;Norway;0;Linux, MLOps, SQL, R;Magistr;0;Technology;21.06.2024;2.08.2024;2350;92;DataVision Ltd;1;74325;0
AI02774;Head of AI;50657;USD;50657;EN;CT;Israel;Kiçik;Israel;0;Python, Java, Tableau, TensorFlow, Mathematics;PhD;0;Real Estate;23.11.2024;14.12.2024;1622;91;TechCorp Inc;1;50657;0
AI02806;AI Specialist;70605;USD;70605;EN;FL;Norway;Kiçik;Norway;0;Kubernetes, GCP, Spark, Tableau, Python;Bakalavr;0;Consulting;4.08.2024;14.09.2024;1382;89;Autonomous Tech;1;70605;0
AI02929;Data Analyst;23410;USD;23410;EN;CT;China;Kiçik;China;0;Java, Kubernetes, NLP;PhD;0;Finance;23.07.2024;7.09.2024;1946;61;Advanced Robotics;1;23410;0
AI03228;AI Architect;66682;USD;66682;EN;FL;United States;Kiçik;United States;0;Scala, Java, NLP, R;Əsas ali təhsil;0;Finance;19.08.2024;24.09.2024;1664;98;Digital Transformation LLC;1;66682;0
AI03229;Data Analyst;39616;USD;39616;EN;FT;South Korea;Kiçik;South Korea;0;TensorFlow, Scala, Tableau, R, Python;PhD;0;Real Estate;13.06.2024;30.07.2024;550;8;DeepTech Ventures;1;39616;0
AI03310;Research Scientist;71202;USD;71202;EN;CT;Norway;Kiçik;Norway;0;Hadoop, MLOps, Git, Linux, NLP;Magistr;0;Automotive;2.02.2025;23.02.2025;2495;78;Predictive Systems;1;71202;0
AI03593;Computer Vision Engineer;46653;USD;46653;EN;CT;Israel;Kiçik;Israel;0;Python, GCP, Statistics;Əsas ali təhsil;0;Technology;20.04.2024;27.06.2024;2203;56;DeepTech Ventures;1;46653;0
AI03601;Deep Learning Engineer;31170;USD;31170;EN;FL;China;Kiçik;South Africa;0;Kubernetes, TensorFlow, MLOps;PhD;0;Transportation;1.11.2024;9.12.2024;1498;88;Advanced Robotics;1;31170;0
AI03645;AI Specialist;71037;USD;71037;EN;PT;Ireland;Kiçik;Ireland;0;Hadoop, R, Java;PhD;0;Healthcare;27.01.2025;26.03.2025;2034;89;Cognitive Computing;1;71037;0
AI03696;AI Consultant;73524;USD;73524;EN;FL;United States;Kiçik;Vietnam;0;Python, PyTorch, NLP;Bakalavr;0;Government;5.03.2024;12.04.2024;757;61;AI Innovations;1;73524;0
AI03969;Autonomous Systems Engineer;55423;USD;55423;EN;CT;South Korea;Kiçik;Australia;0;Docker, SQL, Java, PyTorch, Linux;Magistr;0;Real Estate;12.12.2024;12.01.2025;1325;7;Advanced Robotics;1;55423;0
AI04072;AI Architect;50946;USD;50946;EN;FT;South Korea;Kiçik;South Korea;0;Deep Learning, Java, Computer Vision, AWS, Kubernetes;Əsas ali təhsil;0;Transportation;11.05.2024;6.07.2024;1102;71;Autonomous Tech;1;50946;0
AI04197;Data Scientist;24066;USD;24066;EN;FT;India;Kiçik;France;0;TensorFlow, Computer Vision, Python;Magistr;0;Finance;26.12.2024;9.01.2025;838;77;Cloud AI Solutions;1;24066;0
AI04234;Deep Learning Engineer;48074;USD;48074;EN;FL;Sweden;Kiçik;Sweden;0;PyTorch, Python, Spark, Azure, SQL;Bakalavr;0;Government;26.12.2024;23.01.2025;606;74;Future Systems;1;48074;0
AI04306;NLP Engineer;58009;USD;58009;EN;FT;South Korea;Kiçik;South Korea;0;Data Visualization, Git, Hadoop, SQL;PhD;0;Finance;12.04.2024;18.05.2024;650;92;Predictive Systems;1;58009;0
AI04638;Robotics Engineer;32757;USD;32757;EN;CT;China;Kiçik;Philippines;0;Spark, Linux, PyTorch, Mathematics, Python;PhD;0;Energy;27.04.2024;13.06.2024;1275;96;TechCorp Inc;1;32757;0
AI04789;Machine Learning Engineer;28056;USD;28056;EN;CT;China;Kiçik;China;0;NLP, Kubernetes, Java;Bakalavr;0;Gaming;29.03.2024;13.05.2024;2016;71;DataVision Ltd;1;28056;0
AI04888;Computer Vision Engineer;52691;USD;52691;EN;CT;Sweden;Kiçik;Italy;0;PyTorch, Computer Vision, Tableau, TensorFlow;Bakalavr;0;Education;17.10.2024;5.11.2024;1506;64;Machine Intelligence Group;1;52691;0
AI04917;Principal Data Scientist;58384;USD;58384;EN;CT;Sweden;Kiçik;Sweden;0;R, MLOps, Hadoop, Computer Vision;PhD;0;Manufacturing;21.11.2024;20.01.2025;1210;96;Predictive Systems;1;58384;0
AI04981;Data Scientist;59300;USD;59300;EN;FL;Israel;Kiçik;Sweden;0;PyTorch, Spark, Tableau, MLOps, SQL;Əsas ali təhsil;0;Energy;8.01.2024;18.03.2024;1348;93;Machine Intelligence Group;1;59300;0
AI05026;AI Architect;68849;USD;68849;EN;PT;United States;Kiçik;United States;0;PyTorch, AWS, Computer Vision;Əsas ali təhsil;0;Healthcare;12.04.2024;9.06.2024;1204;10;TechCorp Inc;1;68849;0
AI05033;AI Consultant;23491;USD;23491;EN;FL;India;Kiçik;India;0;R, PyTorch, TensorFlow, Statistics;Bakalavr;0;Healthcare;7.02.2024;31.03.2024;1921;7;TechCorp Inc;1;23491;0
AI05067;Machine Learning Engineer;24678;USD;24678;EN;PT;China;Kiçik;China;0;Python, SQL, PyTorch;Magistr;0;Healthcare;22.03.2024;5.04.2024;1955;9;Predictive Systems;1;24678;0
AI05128;ML Ops Engineer;25560;USD;25560;EN;FL;India;Kiçik;India;0;Git, Java, Hadoop, AWS;Bakalavr;0;Finance;17.12.2024;9.02.2025;1801;93;Predictive Systems;1;25560;0
AI05150;Machine Learning Researcher;61130;USD;61130;EN;FL;Israel;Kiçik;Nigeria;0;SQL, MLOps, Computer Vision, Python, GCP;Bakalavr;0;Manufacturing;24.11.2024;10.01.2025;1637;9;AI Innovations;1;61130;0
AI05200;Principal Data Scientist;23519;USD;23519;EN;FT;India;Kiçik;India;0;Computer Vision, MLOps, Statistics;Bakalavr;0;Real Estate;23.04.2024;8.06.2024;1217;79;DeepTech Ventures;1;23519;0
AI05247;Data Analyst;30796;USD;30796;EN;FL;China;Kiçik;China;0;PyTorch, Hadoop, TensorFlow, Docker;PhD;0;Manufacturing;30.09.2024;23.11.2024;1747;59;Advanced Robotics;1;30796;0
AI05529;Head of AI;53973;USD;53973;EN;FL;Ireland;Kiçik;Thailand;0;Python, TensorFlow, MLOps;PhD;0;Technology;3.02.2025;5.03.2025;611;72;Cognitive Computing;1;53973;0
AI05926;AI Consultant;21755;USD;21755;EN;FL;India;Kiçik;India;0;Azure, TensorFlow, Tableau, Mathematics, PyTorch;Əsas ali təhsil;0;Finance;27.11.2024;21.01.2025;1420;81;Autonomous Tech;1;21755;0
AI06133;Robotics Engineer;58648;USD;58648;EN;FT;Sweden;Kiçik;Sweden;0;Kubernetes, Mathematics, Spark;PhD;0;Retail;14.09.2024;31.10.2024;2333;73;Smart Analytics;1;58648;0
AI06208;ML Ops Engineer;65857;USD;65857;EN;PT;Israel;Kiçik;Malaysia;0;Deep Learning, TensorFlow, Computer Vision;PhD;0;Media;20.04.2025;8.06.2025;1998;93;Predictive Systems;1;65857;0
AI06678;Data Engineer;53652;USD;53652;EN;CT;Israel;Kiçik;Israel;0;Azure, TensorFlow, SQL, Java;Bakalavr;0;Finance;10.01.2024;6.03.2024;1224;58;Machine Intelligence Group;1;53652;0
AI06822;Autonomous Systems Engineer;33586;USD;33586;EN;FL;China;Kiçik;China;0;PyTorch, Computer Vision, Linux, Deep Learning, NLP;Bakalavr;0;Retail;27.05.2024;23.07.2024;942;72;Algorithmic Solutions;1;33586;0
AI06849;ML Ops Engineer;20791;USD;20791;EN;FL;India;Kiçik;India;0;Computer Vision, MLOps, Data Visualization;Bakalavr;0;Automotive;22.02.2025;20.04.2025;946;62;Autonomous Tech;1;20791;0
AI07487;AI Research Scientist;44458;USD;44458;EN;FT;Finland;Kiçik;Finland;0;Azure, Scala, Tableau;Bakalavr;0;Telecommunications;26.03.2024;6.06.2024;2344;56;Algorithmic Solutions;1;44458;0
AI07508;AI Product Manager;89181;USD;89181;EN;FL;Denmark;Kiçik;Singapore;0;Python, Azure, Mathematics;PhD;0;Energy;18.02.2025;20.03.2025;875;77;Smart Analytics;1;89181;0
AI07584;Head of AI;22873;USD;22873;EN;PT;India;Kiçik;India;0;Python, Computer Vision, Git, TensorFlow;Əsas ali təhsil;0;Telecommunications;15.01.2025;8.02.2025;1699;8;Digital Transformation LLC;1;22873;0
AI07827;AI Specialist;42629;USD;42629;EN;FT;South Korea;Kiçik;Sweden;0;Spark, Hadoop, Tableau;Bakalavr;0;Energy;6.07.2024;21.07.2024;1250;51;Cloud AI Solutions;1;42629;0
AI07833;NLP Engineer;46073;USD;46073;EN;PT;Sweden;Kiçik;France;0;Python, MLOps, R;Bakalavr;0;Manufacturing;23.04.2024;29.06.2024;1299;51;Advanced Robotics;1;46073;0
AI07842;Machine Learning Engineer;52678;USD;52678;EN;PT;Sweden;Kiçik;Romania;0;Kubernetes, SQL, Computer Vision, MLOps, Deep Learning;Magistr;0;Technology;9.02.2025;21.04.2025;2097;88;DataVision Ltd;1;52678;0
AI08027;Autonomous Systems Engineer;75208;USD;75208;EN;PT;United States;Kiçik;Ukraine;0;PyTorch, Azure, Java, Spark;PhD;0;Finance;15.07.2024;15.08.2024;980;51;Future Systems;1;75208;0
AI08188;Computer Vision Engineer;54758;USD;54758;EN;CT;Israel;Kiçik;Ghana;0;TensorFlow, SQL, MLOps, GCP;Bakalavr;0;Transportation;8.12.2024;18.02.2025;1157;82;Neural Networks Co;1;54758;0
AI08211;AI Research Scientist;25456;USD;25456;EN;CT;India;Kiçik;India;0;AWS, Mathematics, Python;Bakalavr;0;Government;5.10.2024;19.10.2024;1184;68;Neural Networks Co;1;25456;0
AI08276;AI Consultant;48680;USD;48680;EN;FL;South Korea;Kiçik;South Korea;0;Hadoop, Computer Vision, AWS, PyTorch;Əsas ali təhsil;0;Retail;5.10.2024;7.12.2024;1515;98;Quantum Computing Inc;1;48680;0
AI08286;Autonomous Systems Engineer;59375;USD;59375;EN;FL;Finland;Kiçik;Finland;0;R, Tableau, Scala;Bakalavr;0;Technology;20.11.2024;16.12.2024;2109;95;Advanced Robotics;1;59375;0
AI08433;AI Software Engineer;53228;USD;53228;EN;CT;Finland;Kiçik;Finland;0;TensorFlow, SQL, Data Visualization, Mathematics;Magistr;0;Energy;6.03.2024;13.05.2024;1656;98;Smart Analytics;1;53228;0
AI08446;AI Specialist;70840;USD;70840;EN;FT;Sweden;Kiçik;Sweden;0;SQL, Data Visualization, Linux;Magistr;0;Telecommunications;8.06.2024;21.07.2024;2485;9;Predictive Systems;1;70840;0
AI08884;Data Analyst;53494;USD;53494;EN;FL;South Korea;Kiçik;South Korea;0;MLOps, Docker, Linux, Computer Vision;Magistr;0;Telecommunications;20.09.2024;4.11.2024;1820;95;Smart Analytics;1;53494;0
AI08887;Machine Learning Researcher;65569;USD;65569;EN;CT;Israel;Kiçik;Israel;0;AWS, Tableau, Mathematics;Bakalavr;0;Gaming;14.02.2025;4.03.2025;2433;63;AI Innovations;1;65569;0
AI08963;AI Specialist;28039;USD;28039;EN;PT;China;Kiçik;China;0;AWS, Tableau, Computer Vision, Hadoop, NLP;Magistr;0;Automotive;24.08.2024;9.10.2024;636;87;TechCorp Inc;1;28039;0
AI09034;Head of AI;67240;USD;67240;EN;FL;Norway;Kiçik;Norway;0;AWS, Scala, Data Visualization;Bakalavr;0;Education;23.06.2024;27.08.2024;1817;98;Quantum Computing Inc;1;67240;0
AI09563;AI Consultant;93538;USD;93538;EN;PT;Norway;Kiçik;Norway;0;Kubernetes, PyTorch, Statistics;PhD;0;Manufacturing;26.10.2024;2.12.2024;2026;93;TechCorp Inc;1;93538;0
AI10010;Data Analyst;53982;USD;53982;EN;FT;Ireland;Kiçik;South Africa;0;SQL, Scala, Tableau;Bakalavr;0;Government;29.06.2024;1.09.2024;1371;83;Future Systems;1;53982;0
AI10018;Head of AI;54758;USD;54758;EN;CT;South Korea;Kiçik;Chile;0;Tableau, Linux, AWS, TensorFlow, Deep Learning;Magistr;0;Technology;13.12.2024;18.02.2025;1502;69;DataVision Ltd;1;54758;0
AI10073;Research Scientist;79425;USD;79425;EN;CT;United States;Kiçik;Portugal;0;Spark, R, Scala;Bakalavr;0;Retail;16.04.2024;4.05.2024;2159;63;Machine Intelligence Group;1;79425;0
AI10514;Machine Learning Researcher;72281;USD;72281;EN;FT;Ireland;Kiçik;Ireland;0;SQL, Hadoop, Data Visualization;Bakalavr;0;Consulting;22.09.2024;9.10.2024;1577;84;Neural Networks Co;1;72281;0
AI10528;Autonomous Systems Engineer;16621;USD;16621;EN;CT;India;Kiçik;India;0;Kubernetes, Python, AWS;Magistr;0;Manufacturing;24.02.2025;29.04.2025;1724;79;Advanced Robotics;1;16621;0
AI10558;AI Research Scientist;52800;USD;52800;EN;FL;Finland;Kiçik;Finland;0;MLOps, Docker, Data Visualization, R;PhD;0;Finance;14.08.2024;18.10.2024;551;68;Predictive Systems;1;52800;0
AI11261;Robotics Engineer;85793;USD;85793;EN;FL;Denmark;Kiçik;Denmark;0;AWS, Java, GCP, PyTorch;Əsas ali təhsil;0;Telecommunications;25.07.2024;9.09.2024;866;77;Predictive Systems;1;85793;0
AI11302;AI Specialist;24994;USD;24994;EN;CT;China;Kiçik;China;0;Java, Kubernetes, GCP, Docker;Bakalavr;0;Media;8.04.2024;15.05.2024;1010;76;Advanced Robotics;1;24994;0
AI11456;AI Consultant;46440;USD;46440;EN;FT;South Korea;Kiçik;South Korea;0;Kubernetes, Spark, NLP, Git, Python;Əsas ali təhsil;0;Transportation;4.05.2024;27.05.2024;536;53;Neural Networks Co;1;46440;0
AI12130;AI Software Engineer;43362;USD;43362;EN;FT;Israel;Kiçik;Israel;0;GCP, PyTorch, Kubernetes, AWS, Docker;Magistr;0;Consulting;13.02.2025;10.04.2025;597;5;DataVision Ltd;1;43362;0
AI12138;Autonomous Systems Engineer;30742;USD;30742;EN;FT;China;Kiçik;China;0;Azure, TensorFlow, GCP, Deep Learning;Bakalavr;0;Media;19.04.2025;17.05.2025;1319;75;Smart Analytics;1;30742;0
AI12422;Machine Learning Researcher;71430;USD;71430;EN;FL;Norway;Kiçik;Singapore;0;Python, Statistics, Data Visualization, AWS;Əsas ali təhsil;0;Education;30.03.2024;1.06.2024;1777;67;Advanced Robotics;1;71430;0
AI12456;Data Scientist;29224;USD;29224;EN;PT;China;Kiçik;China;0;Data Visualization, Scala, Kubernetes, SQL, R;Əsas ali təhsil;0;Finance;8.12.2024;28.12.2024;2189;91;Predictive Systems;1;29224;0
AI12466;Data Analyst;19503;USD;19503;EN;CT;India;Kiçik;India;0;PyTorch, Azure, R, SQL;Bakalavr;0;Education;12.03.2025;26.03.2025;2448;59;Digital Transformation LLC;1;19503;0
AI12513;Data Analyst;30696;USD;30696;EN;CT;China;Kiçik;Portugal;0;GCP, NLP, Linux, R;Magistr;0;Media;8.10.2024;14.11.2024;1377;91;Algorithmic Solutions;1;30696;0
AI12546;Robotics Engineer;26722;USD;26722;EN;FT;China;Kiçik;China;0;Git, SQL, R, GCP;Bakalavr;0;Consulting;13.10.2024;11.11.2024;2251;61;Digital Transformation LLC;1;26722;0
AI12900;Principal Data Scientist;66746;USD;66746;EN;CT;Israel;Kiçik;Israel;0;Kubernetes, GCP, Tableau;PhD;0;Technology;23.02.2025;21.04.2025;1410;94;AI Innovations;1;66746;0
AI12954;AI Consultant;54001;USD;54001;EN;PT;Israel;Kiçik;Israel;0;SQL, Mathematics, TensorFlow, Python, Kubernetes;PhD;0;Gaming;6.08.2024;1.09.2024;2349;93;Digital Transformation LLC;1;54001;0
AI13195;Data Analyst;42317;USD;42317;EN;PT;South Korea;Kiçik;Russia;0;GCP, Python, Git;Əsas ali təhsil;0;Education;5.02.2025;17.03.2025;1394;10;Smart Analytics;1;42317;0
AI13263;Computer Vision Engineer;45215;USD;45215;EN;PT;South Korea;Kiçik;South Korea;0;GCP, Linux, NLP, Hadoop;PhD;0;Media;13.07.2024;13.09.2024;1982;55;Neural Networks Co;1;45215;0
AI13394;Research Scientist;24682;USD;24682;EN;CT;China;Kiçik;China;0;AWS, Linux, TensorFlow;Bakalavr;0;Government;20.07.2024;27.09.2024;1943;82;Neural Networks Co;1;24682;0
AI13437;AI Product Manager;67710;USD;67710;EN;PT;Denmark;Kiçik;Sweden;0;Statistics, Linux, Data Visualization;Magistr;0;Manufacturing;29.12.2024;24.02.2025;1974;99;Future Systems;1;67710;0
AI13540;Data Engineer;79973;USD;79973;EN;FL;Norway;Kiçik;Norway;0;Scala, Kubernetes, PyTorch;Əsas ali təhsil;0;Retail;29.02.2024;20.04.2024;1710;74;DataVision Ltd;1;79973;0
AI13542;AI Research Scientist;61811;USD;61811;EN;FT;Israel;Kiçik;Estonia;0;Python, Tableau, Kubernetes;Magistr;0;Media;18.02.2025;21.04.2025;1234;89;DeepTech Ventures;1;61811;0
AI13595;Computer Vision Engineer;19457;USD;19457;EN;CT;India;Kiçik;India;0;Scala, Kubernetes, Azure;PhD;0;Gaming;9.04.2025;29.05.2025;2272;81;TechCorp Inc;1;19457;0
AI14020;AI Specialist;92162;USD;92162;EN;FT;Denmark;Kiçik;Denmark;0;GCP, Data Visualization, Spark;PhD;0;Gaming;16.06.2024;26.08.2024;1011;95;Future Systems;1;92162;0
AI14069;Data Analyst;72631;USD;72631;EN;FL;Norway;Kiçik;Norway;0;Mathematics, Statistics, Kubernetes, Azure;PhD;0;Energy;23.03.2025;9.04.2025;1392;61;DataVision Ltd;1;72631;0
AI14141;Autonomous Systems Engineer;22562;USD;22562;EN;CT;India;Kiçik;India;0;Tableau, TensorFlow, Kubernetes;Bakalavr;0;Retail;16.12.2024;11.01.2025;1698;75;TechCorp Inc;1;22562;0
AI14243;Computer Vision Engineer;33431;USD;33431;EN;PT;China;Kiçik;Latvia;0;SQL, Spark, PyTorch, Deep Learning, Git;Əsas ali təhsil;0;Automotive;14.04.2024;30.05.2024;1801;81;DataVision Ltd;1;33431;0
AI14293;AI Product Manager;59982;USD;59982;EN;FL;Israel;Kiçik;Indonesia;0;AWS, Kubernetes, SQL, GCP, Data Visualization;PhD;0;Energy;3.11.2024;6.12.2024;1024;55;Neural Networks Co;1;59982;0
AI14299;Principal Data Scientist;52393;USD;52393;EN;FL;Sweden;Kiçik;Thailand;0;Python, Kubernetes, TensorFlow;PhD;0;Transportation;6.10.2024;27.11.2024;969;93;Neural Networks Co;1;52393;0
AI14300;Computer Vision Engineer;51076;USD;51076;EN;FL;Ireland;Kiçik;Ireland;0;PyTorch, Deep Learning, SQL, GCP;Əsas ali təhsil;0;Retail;16.03.2025;19.05.2025;1948;56;Quantum Computing Inc;1;51076;0
AI14407;Principal Data Scientist;85732;USD;85732;EN;FT;Denmark;Kiçik;Denmark;0;Scala, Computer Vision, R, SQL;Magistr;0;Healthcare;1.07.2024;1.08.2024;2168;9;DataVision Ltd;1;85732;0
AI14433;Computer Vision Engineer;20337;USD;20337;EN;FT;India;Kiçik;Switzerland;0;GCP, SQL, PyTorch;PhD;0;Consulting;8.04.2025;31.05.2025;1553;93;Algorithmic Solutions;1;20337;0
AI14521;AI Product Manager;66373;USD;66373;EN;FL;Ireland;Kiçik;Ireland;0;Python, Docker, Git;Bakalavr;0;Gaming;27.12.2024;22.02.2025;2425;67;DataVision Ltd;1;66373;0
AI14660;Robotics Engineer;92516;USD;92516;EN;FT;Norway;Kiçik;Norway;0;Python, Kubernetes, MLOps, GCP, Spark;Bakalavr;0;Retail;16.02.2025;4.03.2025;1766;97;Predictive Systems;1;92516;0
AI14690;Autonomous Systems Engineer;46770;USD;46770;EN;FL;Sweden;Kiçik;Switzerland;0;AWS, Kubernetes, Tableau, GCP, Linux;Əsas ali təhsil;0;Healthcare;28.11.2024;25.01.2025;1620;56;TechCorp Inc;1;46770;0
AI14757;Machine Learning Researcher;23662;USD;23662;EN;FT;India;Kiçik;India;0;SQL, Data Visualization, PyTorch;PhD;0;Real Estate;2.10.2024;25.10.2024;2397;71;Machine Intelligence Group;1;23662;0
AI14786;Head of AI;75179;USD;75179;EN;FT;United States;Kiçik;United States;0;Kubernetes, Python, Linux, AWS, Deep Learning;PhD;0;Healthcare;3.12.2024;22.01.2025;1923;83;Autonomous Tech;1;75179;0
AI00169;Computer Vision Engineer;143037;USD;143037;EX;FL;Sweden;Kiçik;Sweden;0;Data Visualization, Linux, Azure, Java;PhD;13;Manufacturing;24.05.2024;7.07.2024;775;95;Autonomous Tech;1;143037;0
AI00479;Machine Learning Engineer;179691;USD;179691;EX;CT;Ireland;Kiçik;Egypt;0;TensorFlow, PyTorch, Scala, AWS;Bakalavr;18;Energy;29.09.2024;26.10.2024;2128;67;Predictive Systems;1;179691;0
AI00530;Computer Vision Engineer;185421;USD;185421;EX;CT;Denmark;Kiçik;Nigeria;0;PyTorch, SQL, Docker, TensorFlow;Əsas ali təhsil;11;Media;18.06.2024;3.08.2024;1524;97;DeepTech Ventures;1;185421;0
AI00723;Data Analyst;185352;USD;185352;EX;PT;Ireland;Kiçik;New Zealand;0;Scala, MLOps, Data Visualization;Bakalavr;10;Government;27.09.2024;6.11.2024;1306;61;Advanced Robotics;1;185352;0
AI00748;Research Scientist;176540;USD;176540;EX;FT;Sweden;Kiçik;United States;0;TensorFlow, Kubernetes, Git, Java, Docker;Magistr;16;Healthcare;17.09.2024;19.11.2024;738;55;Algorithmic Solutions;1;176540;0
AI00796;Machine Learning Researcher;181065;USD;181065;EX;FL;Norway;Kiçik;Norway;0;Java, R, Statistics, Linux, Mathematics;Magistr;19;Healthcare;18.10.2024;3.11.2024;2202;8;Machine Intelligence Group;1;181065;0
AI00806;ML Ops Engineer;126827;USD;126827;EX;FT;South Korea;Kiçik;South Korea;0;Python, Git, R, NLP, PyTorch;Magistr;17;Real Estate;24.05.2024;19.06.2024;2410;96;Digital Transformation LLC;1;126827;0
AI00812;Robotics Engineer;243016;USD;243016;EX;CT;Norway;Kiçik;Norway;0;SQL, Deep Learning, Data Visualization;PhD;14;Consulting;20.04.2024;27.06.2024;2207;59;Machine Intelligence Group;1;243016;0
AI00926;Deep Learning Engineer;165689;USD;165689;EX;FT;Ireland;Kiçik;Ireland;0;R, TensorFlow, GCP, Linux, Statistics;PhD;19;Automotive;13.11.2024;29.11.2024;567;95;Cognitive Computing;1;165689;0
AI01107;Computer Vision Engineer;191049;USD;191049;EX;FL;United States;Kiçik;United States;0;AWS, Linux, Azure;Bakalavr;17;Education;2.06.2024;6.07.2024;887;77;AI Innovations;1;191049;0
AI01123;AI Consultant;163323;USD;163323;EX;CT;Sweden;Kiçik;Sweden;0;NLP, Data Visualization, AWS, Python, TensorFlow;Bakalavr;10;Gaming;14.10.2024;11.11.2024;1137;66;Autonomous Tech;1;163323;0
AI01149;NLP Engineer;188710;USD;188710;EX;PT;Finland;Kiçik;Finland;0;SQL, Hadoop, Tableau;Əsas ali təhsil;19;Transportation;31.05.2024;28.07.2024;2221;57;Smart Analytics;1;188710;0
AI01169;NLP Engineer;244108;USD;244108;EX;CT;Denmark;Kiçik;Denmark;0;Hadoop, Python, SQL;Əsas ali təhsil;14;Transportation;21.05.2024;29.06.2024;974;89;AI Innovations;1;244108;0
AI01219;AI Consultant;250681;USD;250681;EX;FL;Denmark;Kiçik;Denmark;0;TensorFlow, R, Spark, Python;PhD;15;Retail;17.07.2024;22.09.2024;818;63;Smart Analytics;1;250681;0
AI01294;Deep Learning Engineer;210396;USD;210396;EX;PT;Ireland;Kiçik;Ireland;0;Git, MLOps, Kubernetes, Java, Azure;PhD;10;Energy;19.03.2025;5.04.2025;1745;52;Future Systems;1;210396;0
AI01448;Robotics Engineer;147444;USD;147444;EX;CT;Finland;Kiçik;Finland;0;Scala, Spark, Java;PhD;15;Technology;18.04.2025;6.06.2025;2271;56;Cloud AI Solutions;1;147444;0
AI01467;Machine Learning Engineer;93689;USD;93689;EX;FT;China;Kiçik;China;0;Python, TensorFlow, Mathematics, Kubernetes, Docker;Əsas ali təhsil;18;Real Estate;2.04.2024;26.05.2024;2251;83;Smart Analytics;1;93689;0
AI01484;AI Software Engineer;210459;USD;210459;EX;CT;Israel;Kiçik;Israel;0;Python, Computer Vision, NLP, Azure, Java;Magistr;17;Government;19.02.2025;26.04.2025;898;69;Advanced Robotics;1;210459;0
